id,cost
169,14.5813010898
170,14.2772591298
171,13.3651332499
172,11.8449234501
173,8.80450385048
174,0.0
175,14.5792393671
176,14.2751974072
177,13.3630715273
178,22.6161799883
179,14.678379876
180,14.5398321125
181,14.8245346578
182,14.7029178738
183,14.5813010898
184,14.2772591298
185,14.8249470023
186,14.7641386103
187,14.5817134343
188,14.2776714744
189,13.3655455945
190,11.8453357947
191,8.80491619501
192,0.0
193,13.3728970802
194,13.8475056393
195,14.8249470023
196,14.7641386103
197,14.5817134343
198,14.2776714744
199,13.3655455945
200,11.8453357947
201,8.80491619501
202,0.0
203,14.8249470023
204,14.7641386103
205,14.5817134343
206,14.2776714744
207,13.3655455945
208,11.8453357947
209,8.80491619501
210,0.0
211,14.8249470023
212,14.7641386103
213,14.5817134343
214,14.2776714744
215,13.3655455945
216,11.8453357947
217,8.80491619501
218,0.0
219,14.8249470023
220,14.7641386103
221,14.5817134343
222,14.2776714744
223,13.3655455945
224,11.8453357947
225,8.80491619501
226,0.0
227,14.8249470023
228,14.7641386103
229,14.5817134343
230,14.2776714744
231,13.3655455945
232,11.8453357947
233,8.80491619501
234,0.0
235,14.8249470023
236,14.7641386103
237,14.5817134343
238,14.2776714744
239,13.3655455945
240,11.8453357947
241,8.80491619501
242,0.0
243,14.6404601037
244,14.5188433197
245,14.3972265357
246,14.2756097517
247,14.8249470023
248,14.7641386103
249,14.5817134343
250,14.2776714744
251,13.3655455945
252,11.8453357947
253,8.80491619501
254,0.0
255,22.5976244842
256,14.8249470023
257,14.7641386103
258,14.5817134343
259,14.2776714744
260,13.3655455945
261,11.8453357947
262,8.80491619501
263,0.0
264,22.4735087794
265,14.8249470023
266,14.7641386103
267,14.5817134343
268,14.2776714744
269,13.3655455945
270,11.8453357947
271,8.80491619501
272,0.0
273,14.648278725
274,21.0949326989
275,14.8249470023
276,14.7641386103
277,14.5817134343
278,14.2776714744
279,13.3655455945
280,11.8453357947
281,8.80491619501
282,0.0
283,14.6886884894
284,13.7406944336
285,14.7624892322
286,14.6408724482
287,14.5192556642
288,14.3976388802
289,14.8249470023
290,14.7641386103
291,14.5817134343
292,14.2776714744
293,13.3655455945
294,11.8453357947
295,8.80491619501
296,0.0
297,14.8249470023
298,14.7641386103
299,14.5817134343
300,14.2776714744
301,13.3655455945
302,11.8453357947
303,8.80491619501
304,0.0
305,12.5248036431
306,14.7175526068
307,14.8249470023
308,14.7641386103
309,14.5817134343
310,14.2776714744
311,13.3655455945
312,11.8453357947
313,8.80491619501
314,0.0
315,14.7259843141
316,14.6651759221
317,14.4827507461
318,14.1787087861
319,13.2665829062
320,11.7463731064
321,8.70595350677
322,0.0
323,22.618241711
324,14.8249470023
325,14.7641386103
326,14.5817134343
327,14.2776714744
328,13.3655455945
329,11.8453357947
330,8.80491619501
331,0.0
332,14.8249470023
333,14.7641386103
334,14.5817134343
335,14.2776714744
336,13.3655455945
337,11.8453357947
338,8.80491619501
339,0.0
340,14.8249470023
341,14.7641386103
342,14.5817134343
343,14.2776714744
344,13.3655455945
345,11.8453357947
346,8.80491619501
347,0.0
348,14.8245346578
349,14.7029178738
350,14.5813010898
351,14.2772591298
352,13.9732171699
353,13.3651332499
354,10.3217411888
355,14.5767652999
356,14.27272334
357,13.96868138
358,8.50484799343
359,7.59272211353
360,6.07251231371
361,14.6371454226
362,9.57041078746
363,14.5771776445
364,14.2731356845
365,13.9690937245
366,13.6650517646
367,13.0569678446
368,12.4488839247
369,22.2785373796
370,14.8249470023
371,14.7641386103
372,14.5817134343
373,14.2776714744
374,13.3655455945
375,11.8453357947
376,8.80491619501
377,0.0
378,14.8245346578
379,14.7637262658
380,14.7029178738
381,14.6421094818
382,14.5813010898
383,14.8245346578
384,14.7637262658
385,14.5813010898
386,14.2772591298
387,13.3651332499
388,11.8449234501
389,8.80450385048
390,0.0
391,14.8249470023
392,14.7641386103
393,14.5817134343
394,14.2776714744
395,13.3655455945
396,11.8453357947
397,8.80491619501
398,0.0
399,14.8245346578
400,14.7637262658
401,14.5813010898
402,14.2772591298
403,13.3651332499
404,11.8449234501
405,8.80450385048
406,0.0
407,14.7641386103
408,14.6425218263
409,14.5209050423
410,14.3072697951
411,18.6226092637
412,14.8245346578
413,14.7637262658
414,14.5813010898
415,14.2772591298
416,13.3651332499
417,11.8449234501
418,8.80450385048
419,0.0
420,14.8245346578
421,14.7637262658
422,14.5813010898
423,14.2772591298
424,13.3651332499
425,11.8449234501
426,8.80450385048
427,0.0
428,14.8245346578
429,14.7637262658
430,14.5813010898
431,14.2772591298
432,13.3651332499
433,11.8449234501
434,8.80450385048
435,0.0
436,14.8245346578
437,14.7637262658
438,14.5813010898
439,14.2772591298
440,13.3651332499
441,11.8449234501
442,8.80450385048
443,0.0
444,14.8245346578
445,14.7637262658
446,14.5813010898
447,14.2772591298
448,13.3651332499
449,11.8449234501
450,8.80450385048
451,0.0
452,14.8249470023
453,14.7641386103
454,14.5817134343
455,14.2776714744
456,13.3655455945
457,11.8453357947
458,8.80491619501
459,0.0
460,14.8249470023
461,14.7641386103
462,14.5817134343
463,14.2776714744
464,13.3655455945
465,11.8453357947
466,8.80491619501
467,0.0
468,14.3992882584
469,14.2776714744
470,14.1560546904
471,13.9128211224
472,13.6695875544
473,14.8249470023
474,14.7641386103
475,14.5817134343
476,14.2776714744
477,13.3655455945
478,11.8453357947
479,8.80491619501
480,0.0
481,14.8249470023
482,14.7641386103
483,14.5817134343
484,14.2776714744
485,13.3655455945
486,11.8453357947
487,8.80491619501
488,0.0
489,22.618241711
490,14.638398381
491,14.395164813
492,14.151931245
493,13.9086976771
494,14.8249470023
495,14.7641386103
496,14.5817134343
497,14.2776714744
498,13.3655455945
499,11.8453357947
500,8.80491619501
501,0.0
502,14.8249470023
503,14.7641386103
504,14.5817134343
505,14.2776714744
506,13.3655455945
507,11.8453357947
508,8.80491619501
509,0.0
510,14.8249470023
511,14.7641386103
512,14.5817134343
513,14.2776714744
514,13.3655455945
515,11.8453357947
516,8.80491619501
517,0.0
518,14.2731356845
519,13.9690937245
520,13.6650517646
521,21.8602957742
522,14.8249470023
523,14.7641386103
524,14.5817134343
525,14.2776714744
526,13.3655455945
527,11.8453357947
528,8.80491619501
529,0.0
530,14.7175526068
531,22.6178293664
532,14.7154908841
533,21.8545229507
534,14.8245346578
535,14.7637262658
536,14.8245346578
537,14.7029178738
538,14.5813010898
539,14.2772591298
540,21.9997249094
541,14.8245346578
542,14.5204926978
543,13.6691752099
544,17.10105787
545,14.3893919895
546,13.9029248536
547,13.4164577176
548,12.6867570137
549,13.9736295144
550,13.6695875544
551,13.0615036345
552,12.4534197146
553,12.1493777546
554,21.399792352
555,20.6169209265
556,20.5044553257
557,22.4805186365
558,21.9997249094
559,21.8760215491
560,18.7009686346
561,14.6120083308
562,14.3687747628
563,22.6099948203
564,14.8249470023
565,14.7641386103
566,14.5817134343
567,14.2776714744
568,13.3655455945
569,11.8453357947
570,8.80491619501
571,0.0
572,14.8249470023
573,14.7641386103
574,14.5817134343
575,14.2776714744
576,13.3655455945
577,11.8453357947
578,8.80491619501
579,0.0
580,14.8249470023
581,14.7641386103
582,14.5817134343
583,14.2776714744
584,13.3655455945
585,11.8453357947
586,8.80491619501
587,0.0
588,14.8249470023
589,14.7641386103
590,14.5817134343
591,14.2776714744
592,13.3655455945
593,11.8453357947
594,8.80491619501
595,0.0
596,14.8249470023
597,14.7641386103
598,14.5817134343
599,14.2776714744
600,13.3655455945
601,11.8453357947
602,8.80491619501
603,0.0
604,14.8249470023
605,14.7641386103
606,14.5817134343
607,14.2776714744
608,13.3655455945
609,11.8453357947
610,8.80491619501
611,0.0
612,14.8249470023
613,14.7641386103
614,14.5817134343
615,14.2776714744
616,13.3655455945
617,11.8453357947
618,8.80491619501
619,0.0
620,14.8249470023
621,14.7641386103
622,14.5817134343
623,14.2776714744
624,13.3655455945
625,11.8453357947
626,8.80491619501
627,0.0
628,14.8249470023
629,14.7033302183
630,14.5817134343
631,14.2776714744
632,13.9736295144
633,13.6695875544
634,14.8249470023
635,14.5817134343
636,14.2776714744
637,13.9736295144
638,13.6695875544
639,14.8245346578
640,14.7637262658
641,14.5813010898
642,14.2772591298
643,13.3651332499
644,11.8449234501
645,14.8249470023
646,14.7641386103
647,14.5817134343
648,14.2776714744
649,13.3655455945
650,11.8453357947
651,8.80491619501
652,0.0
653,14.8249470023
654,14.7641386103
655,14.5817134343
656,14.2776714744
657,13.3655455945
658,11.8453357947
659,8.80491619501
660,0.0
661,19.453314588
662,14.6359243138
663,14.3926907458
664,14.1494571778
665,13.9062236099
666,0.0
667,19.453314588
668,18.4719345962
669,22.6178293664
670,14.8249470023
671,14.7033302183
672,14.5817134343
673,14.8249470023
674,14.7641386103
675,14.5817134343
676,14.2776714744
677,13.3655455945
678,11.8453357947
679,8.80491619501
680,0.0
681,14.7016559865
682,14.3976140266
683,13.5462965387
684,12.0201228383
685,14.7031205481
686,14.8245346578
687,14.7637262658
688,14.7029178738
689,14.6421094818
690,19.3708456811
691,22.618241711
692,14.8249470023
693,14.7641386103
694,14.5817134343
695,14.2776714744
696,13.3655455945
697,11.8453357947
698,8.80491619501
699,0.0
700,14.8245346578
701,14.7637262658
702,14.5813010898
703,14.2772591298
704,13.3651332499
705,11.8449234501
706,8.80450385048
707,0.0
708,14.8249470023
709,14.7641386103
710,14.5817134343
711,14.2776714744
712,13.3655455945
713,11.8453357947
714,8.80491619501
715,0.0
716,14.7051822707
717,14.6350996247
718,14.3918660567
719,14.1486324888
720,13.9053989208
721,14.7633139212
722,14.6416971373
723,14.5200803533
724,14.3984635693
725,14.7637262658
726,14.6421094818
727,14.5204926978
728,14.3988759138
729,14.8249470023
730,14.7641386103
731,14.5817134343
732,14.2776714744
733,13.3655455945
734,11.8453357947
735,8.80491619501
736,0.0
737,14.8249470023
738,14.7641386103
739,14.5817134343
740,14.2776714744
741,13.3655455945
742,11.8453357947
743,8.80491619501
744,0.0
745,14.8249470023
746,14.7641386103
747,14.5817134343
748,14.2776714744
749,13.3655455945
750,11.8453357947
751,8.80491619501
752,0.0
753,14.678379876
754,14.678379876
755,14.7641386103
756,14.6425218263
757,14.5209050423
758,14.3992882584
759,13.9736295144
760,13.6695875544
761,13.3655455945
762,13.0615036345
763,14.8245346578
764,14.5813010898
765,14.5204926978
766,13.7299836019
767,13.6691752099
768,13.6691752099
769,14.006258285
770,21.6698353106
771,14.7154908841
772,22.6099948203
773,14.8245346578
774,14.7637262658
775,14.7029178738
776,14.5813010898
777,14.2772591298
778,14.5817134343
779,14.2776714744
780,13.9736295144
781,13.6695875544
782,13.3655455945
783,14.8245346578
784,14.5813010898
785,14.2772591298
786,13.6691752099
787,11.8449234501
788,14.6379860364
789,14.3947524685
790,14.1515189005
791,13.9082853325
792,14.8249470023
793,14.7641386103
794,14.5817134343
795,14.2776714744
796,13.3655455945
797,11.8453357947
798,8.80491619501
799,0.0
800,14.8245346578
801,14.7637262658
802,14.5813010898
803,14.2772591298
804,13.3651332499
805,11.8449234501
806,14.8245346578
807,14.7637262658
808,14.6421094818
809,14.3380675218
810,13.7299836019
811,11.9057318421
812,8.86531224247
813,14.8249470023
814,14.7641386103
815,14.5817134343
816,14.2776714744
817,13.3655455945
818,11.8453357947
819,8.80491619501
820,0.0
821,14.8249470023
822,14.7641386103
823,14.5817134343
824,14.2776714744
825,14.8249470023
826,14.7641386103
827,14.5817134343
828,14.2776714744
829,14.8245346578
830,14.7029178738
831,14.5813010898
832,14.2772591298
833,13.6691752099
834,13.06109129
835,14.8249470023
836,14.7641386103
837,14.5817134343
838,14.2776714744
839,13.3655455945
840,11.8453357947
841,8.80491619501
842,0.0
843,22.6178293664
844,22.6178293664
845,20.4752871659
846,19.3997097985
847,14.8245346578
848,14.7637262658
849,14.7029178738
850,14.6421094818
851,22.6161799883
852,4.48543652261
853,14.7637262658
854,14.6421094818
855,14.5204926978
856,14.3988759138
857,14.6816786323
858,10.6934683866
859,10.6876955631
860,10.6872832186
861,10.7103745125
862,22.6132935765
863,14.7620768876
864,14.5796517117
865,14.2756097517
866,13.9715677917
867,13.6675258318
868,14.8245346578
869,14.7637262658
870,14.7029178738
871,14.5813010898
872,14.8245346578
873,14.5204926978
874,13.6691752099
875,14.8249470023
876,14.7641386103
877,14.5817134343
878,14.2776714744
879,13.3655455945
880,11.8453357947
881,8.80491619501
882,0.0
883,14.8249470023
884,14.7641386103
885,14.5817134343
886,14.2776714744
887,13.3655455945
888,11.8453357947
889,8.80491619501
890,0.0
891,14.8249470023
892,14.7641386103
893,14.5817134343
894,14.2776714744
895,13.3655455945
896,11.8453357947
897,8.80491619501
898,0.0
899,14.8249470023
900,14.7641386103
901,14.5817134343
902,14.2776714744
903,13.3655455945
904,11.8453357947
905,8.80491619501
906,0.0
907,22.4640248551
908,14.2702492727
909,13.9662073128
910,13.6621653528
911,13.3581233929
912,14.8249470023
913,14.7641386103
914,14.5817134343
915,14.2776714744
916,13.3655455945
917,11.8453357947
918,8.80491619501
919,0.0
920,14.8249470023
921,14.7641386103
922,14.5817134343
923,14.2776714744
924,13.3655455945
925,11.8453357947
926,8.80491619501
927,0.0
928,14.8249470023
929,14.7641386103
930,14.5817134343
931,14.2776714744
932,13.3655455945
933,11.8453357947
934,8.80491619501
935,0.0
936,22.2898733563
937,14.7175526068
938,14.7633139212
939,14.6416971373
940,14.5200803533
941,14.3984635693
942,14.7616645431
943,14.7008561511
944,14.5792393671
945,14.2751974072
946,13.6671134872
947,22.4521006461
948,18.6176611293
949,14.8249470023
950,14.7641386103
951,14.5817134343
952,14.2776714744
953,13.3655455945
954,11.8453357947
955,8.80491619501
956,0.0
957,14.8249470023
958,14.7641386103
959,14.5817134343
960,14.2776714744
961,13.3655455945
962,11.8453357947
963,8.80491619501
964,0.0
965,14.8249470023
966,14.7641386103
967,14.5817134343
968,14.2776714744
969,13.3655455945
970,11.8453357947
971,8.80491619501
972,0.0
973,14.8249470023
974,14.7641386103
975,14.5817134343
976,14.2776714744
977,13.3655455945
978,11.8453357947
979,8.80491619501
980,0.0
981,14.8249470023
982,14.7641386103
983,14.5817134343
984,14.2776714744
985,13.3655455945
986,11.8453357947
987,8.80491619501
988,0.0
989,14.678379876
990,14.4186028194
991,22.5646369215
992,14.678379876
993,9.36112724896
994,14.1010975279
995,22.6170046774
996,14.8245346578
997,14.7637262658
998,14.5813010898
999,14.2772591298
1000,13.3651332499
1001,11.8449234501
1002,8.80450385048
1003,0.0
1004,14.8249470023
1005,14.7641386103
1006,14.5817134343
1007,14.2776714744
1008,13.3655455945
1009,11.8453357947
1010,8.80491619501
1011,0.0
1012,14.8249470023
1013,14.7641386103
1014,14.5817134343
1015,14.2776714744
1016,13.3655455945
1017,11.8453357947
1018,8.80491619501
1019,0.0
1020,14.8249470023
1021,14.7641386103
1022,14.5817134343
1023,14.2776714744
1024,13.3655455945
1025,11.8453357947
1026,8.80491619501
1027,0.0
1028,18.6304438098
1029,14.6886884894
1030,14.8228852796
1031,14.7192019849
1032,14.7012684956
1033,14.5796517117
1034,14.8249470023
1035,14.7641386103
1036,14.5817134343
1037,14.2776714744
1038,13.3655455945
1039,11.8453357947
1040,8.80491619501
1041,0.0
1042,14.8249470023
1043,14.7641386103
1044,14.5817134343
1045,14.2776714744
1046,13.3655455945
1047,11.8453357947
1048,8.80491619501
1049,0.0
1050,14.4567123062
1051,14.8249470023
1052,14.7641386103
1053,14.5817134343
1054,14.2776714744
1055,13.3655455945
1056,11.8453357947
1057,8.80491619501
1058,0.0
1059,14.5546765157
1060,11.0786983111
1061,4.33842734153
1062,0.0
1063,6.88534001076
1064,14.7012684956
1065,14.6404601037
1066,14.5796517117
1067,22.618241711
1068,14.8249470023
1069,14.7641386103
1070,14.5817134343
1071,14.2776714744
1072,13.3655455945
1073,11.8453357947
1074,8.80491619501
1075,0.0
1076,22.4739211239
1077,22.6178293664
1078,14.8249470023
1079,14.7641386103
1080,14.5817134343
1081,14.2776714744
1082,13.3655455945
1083,11.8453357947
1084,8.80491619501
1085,0.0
1086,13.6695875544
1087,12.4534197146
1088,11.2372518747
1089,10.0210840349
1090,13.3189506621
1091,11.7987408623
1092,10.2785310625
1093,8.75832126263
1094,14.2776714744
1095,13.9736295144
1096,13.6695875544
1097,14.8249470023
1098,14.7641386103
1099,14.5817134343
1100,14.2776714744
1101,13.3655455945
1102,11.8453357947
1103,8.80491619501
1104,0.0
1105,14.8249470023
1106,14.7641386103
1107,14.5817134343
1108,14.2776714744
1109,13.3655455945
1110,11.8453357947
1111,8.80491619501
1112,0.0
1113,14.7620768876
1114,14.7012684956
1115,14.5796517117
1116,14.2756097517
1117,13.6675258318
1118,22.5860788373
1119,21.6104576977
1120,21.6578773191
1121,22.6079330976
1122,22.6141182656
1123,14.8245346578
1124,14.5204926978
1125,13.6691752099
1126,14.8249470023
1127,14.7641386103
1128,14.5817134343
1129,14.2776714744
1130,13.3655455945
1131,11.8453357947
1132,8.80491619501
1133,0.0
1134,14.7641386103
1135,14.5817134343
1136,14.2776714744
1137,14.8249470023
1138,14.7641386103
1139,14.5817134343
1140,14.2776714744
1141,13.3655455945
1142,11.8453357947
1143,8.80491619501
1144,0.0
1145,20.1449991939
1146,22.5370098377
1147,22.3708349903
1148,14.8245346578
1149,14.5204926978
1150,13.6691752099
1151,22.6178293664
1152,14.6886884894
1153,14.8195865234
1154,14.5155445634
1155,13.6642270755
1156,14.5817134343
1157,14.2776714744
1158,13.9736295144
1159,13.6695875544
1160,14.8249470023
1161,14.7641386103
1162,14.5817134343
1163,14.2776714744
1164,13.3655455945
1165,11.8453357947
1166,8.80491619501
1167,0.0
1168,14.8249470023
1169,14.7641386103
1170,14.5817134343
1171,14.2776714744
1172,13.3655455945
1173,11.8453357947
1174,8.80491619501
1175,0.0
1176,14.8249470023
1177,14.7641386103
1178,14.5817134343
1179,14.2776714744
1180,13.3655455945
1181,11.8453357947
1182,8.80491619501
1183,0.0
1184,14.8249470023
1185,14.7033302183
1186,14.5817134343
1187,14.2776714744
1188,13.6695875544
1189,13.0615036345
1190,14.8249470023
1191,14.7641386103
1192,14.5817134343
1193,14.2776714744
1194,13.3655455945
1195,11.8453357947
1196,8.80491619501
1197,0.0
1198,21.9428213637
1199,14.5134420623
1200,8.40414703606
1201,21.119673371
1202,14.8249470023
1203,14.7641386103
1204,14.5817134343
1205,14.2776714744
1206,13.3655455945
1207,11.8453357947
1208,8.80491619501
1209,0.0
1210,14.8249470023
1211,14.7641386103
1212,14.5817134343
1213,14.2776714744
1214,13.3655455945
1215,11.8453357947
1216,8.80491619501
1217,0.0
1218,14.702295859
1219,22.3955756624
1220,22.2281637815
1221,22.5151555774
1222,0.0
1223,12.4500700124
1224,12.6578916577
1225,14.8249470023
1226,14.7641386103
1227,14.5817134343
1228,14.2776714744
1229,13.3655455945
1230,11.8453357947
1231,8.80491619501
1232,0.0
1233,14.8249470023
1234,14.7641386103
1235,14.5817134343
1236,14.2776714744
1237,13.3655455945
1238,11.8453357947
1239,8.80491619501
1240,0.0
1241,14.8249470023
1242,14.7641386103
1243,14.5817134343
1244,14.2776714744
1245,13.3655455945
1246,11.8453357947
1247,8.80491619501
1248,0.0
1249,14.8245346578
1250,14.7637262658
1251,14.7029178738
1252,14.6421094818
1253,22.618241711
1254,14.8249470023
1255,14.7641386103
1256,14.5817134343
1257,14.2776714744
1258,13.3655455945
1259,11.8453357947
1260,8.80491619501
1261,0.0
1262,6.16986394544
1263,6.16986394544
1264,14.8249470023
1265,14.7641386103
1266,14.5817134343
1267,14.2776714744
1268,13.3655455945
1269,11.8453357947
1270,8.80491619501
1271,0.0
1272,14.8245346578
1273,14.7637262658
1274,14.7029178738
1275,14.6421094818
1276,14.8249470023
1277,14.7641386103
1278,14.5817134343
1279,14.2776714744
1280,13.3655455945
1281,11.8453357947
1282,8.80491619501
1283,0.0
1284,21.1213227491
1285,14.8249470023
1286,14.7641386103
1287,14.5817134343
1288,14.2776714744
1289,13.3655455945
1290,11.8453357947
1291,8.80491619501
1292,0.0
1293,14.4051692394
1294,14.7551821841
1295,14.8249470023
1296,14.7641386103
1297,14.5817134343
1298,14.2776714744
1299,13.3655455945
1300,11.8453357947
1301,8.80491619501
1302,0.0
1303,14.8249470023
1304,14.7641386103
1305,14.5817134343
1306,14.2776714744
1307,13.3655455945
1308,11.8453357947
1309,8.80491619501
1310,0.0
1311,14.8249470023
1312,14.7641386103
1313,14.5817134343
1314,14.2776714744
1315,13.3655455945
1316,11.8453357947
1317,8.80491619501
1318,0.0
1319,22.6157676438
1320,14.8249470023
1321,14.7641386103
1322,14.5817134343
1323,14.2776714744
1324,13.3655455945
1325,11.8453357947
1326,8.80491619501
1327,0.0
1328,14.8249470023
1329,14.7641386103
1330,14.5817134343
1331,14.2776714744
1332,13.3655455945
1333,11.8453357947
1334,8.80491619501
1335,0.0
1336,14.5767652999
1337,14.4551485159
1338,14.3335317319
1339,14.7175526068
1340,14.8249470023
1341,14.7641386103
1342,14.5817134343
1343,14.2776714744
1344,13.3655455945
1345,11.8453357947
1346,8.80491619501
1347,0.0
1348,22.5539159636
1349,0.0
1350,0.0
1351,0.0
1352,14.638398381
1353,14.395164813
1354,14.151931245
1355,13.9086976771
1356,17.7997384855
1357,14.8249470023
1358,14.7641386103
1359,14.5817134343
1360,14.2776714744
1361,13.3655455945
1362,11.8453357947
1363,8.80491619501
1364,0.0
1365,14.8249470023
1366,14.7641386103
1367,14.5817134343
1368,14.2776714744
1369,13.3655455945
1370,11.8453357947
1371,8.80491619501
1372,0.0
1373,14.8245346578
1374,14.5204926978
1375,13.6691752099
1376,14.8249470023
1377,14.7641386103
1378,14.5817134343
1379,14.2776714744
1380,13.3655455945
1381,11.8453357947
1382,8.80491619501
1383,0.0
1384,14.8249470023
1385,14.7641386103
1386,14.5817134343
1387,14.2776714744
1388,13.3655455945
1389,11.8453357947
1390,8.80491619501
1391,0.0
1392,14.8249470023
1393,14.7641386103
1394,14.5817134343
1395,14.2776714744
1396,13.3655455945
1397,11.8453357947
1398,8.80491619501
1399,0.0
1400,14.8249470023
1401,14.7641386103
1402,14.5817134343
1403,14.2776714744
1404,13.3655455945
1405,11.8453357947
1406,8.80491619501
1407,0.0
1408,14.8241223132
1409,14.7633139212
1410,14.7025055292
1411,14.5808887453
1412,14.2768467853
1413,13.6687628654
1414,22.618241711
1415,14.8245346578
1416,14.7637262658
1417,14.5813010898
1418,14.2772591298
1419,13.3651332499
1420,11.8449234501
1421,8.80450385048
1422,0.0
1423,14.8249470023
1424,14.7641386103
1425,14.5817134343
1426,14.2776714744
1427,13.3655455945
1428,11.8453357947
1429,8.80491619501
1430,0.0
1431,14.8249470023
1432,14.7641386103
1433,14.5817134343
1434,14.2776714744
1435,13.3655455945
1436,11.8453357947
1437,8.80491619501
1438,0.0
1439,22.1456948746
1440,14.8249470023
1441,14.7641386103
1442,14.5817134343
1443,14.2776714744
1444,13.3655455945
1445,11.8453357947
1446,8.80491619501
1447,0.0
1448,22.6120565429
1449,22.6153552992
1450,22.6120565429
1451,22.6141182656
1452,22.6170046774
1453,22.5976244842
1454,22.6178293664
1455,22.6178293664
1456,22.6178293664
1457,14.8245346578
1458,14.7637262658
1459,14.5813010898
1460,14.2772591298
1461,13.3651332499
1462,11.8449234501
1463,8.80450385048
1464,22.6170046774
1465,14.7154908841
1466,14.699206773
1467,14.516781597
1468,14.334356421
1469,14.151931245
1470,22.6079330976
1471,22.6178293664
1472,22.6058713749
1473,14.8249470023
1474,14.7641386103
1475,14.5817134343
1476,14.2776714744
1477,13.3655455945
1478,11.8453357947
1479,8.80491619501
1480,0.0
1481,22.4326866705
1482,14.6717823635
1483,14.5959109691
1484,14.8249470023
1485,14.7641386103
1486,14.5817134343
1487,14.2776714744
1488,13.3655455945
1489,11.8453357947
1490,8.80491619501
1491,0.0
1492,14.5817134343
1493,14.2776714744
1494,13.9736295144
1495,13.6695875544
1496,14.8245346578
1497,14.7637262658
1498,14.7029178738
1499,14.6421094818
1500,22.5893775936
1501,14.678379876
1502,14.3773683659
1503,21.0903918459
1504,14.8249470023
1505,14.7641386103
1506,14.5817134343
1507,14.2776714744
1508,13.3655455945
1509,11.8453357947
1510,8.80491619501
1511,0.0
1512,14.8249470023
1513,14.7641386103
1514,14.5817134343
1515,14.2776714744
1516,13.3655455945
1517,11.8453357947
1518,8.80491619501
1519,0.0
1520,14.8249470023
1521,14.7641386103
1522,14.5817134343
1523,14.2776714744
1524,13.3655455945
1525,11.8453357947
1526,8.80491619501
1527,0.0
1528,22.6178293664
1529,19.4611491341
1530,14.8245346578
1531,14.7637262658
1532,14.5813010898
1533,14.2772591298
1534,13.3651332499
1535,11.8449234501
1536,8.80450385048
1537,0.0
1538,22.6104071648
1539,14.7134291614
1540,14.699206773
1541,14.516781597
1542,14.334356421
1543,14.151931245
